Sentences,path
Біздің ең басты сұрағымыз сол .,audio2/7907.wav
Ата кәсіпті өрістеткен Баян Дүйсенбек түйе сүтінен балмұздақ жасаумен айналысады .,audio2/7908.wav
Отанымызға оралған бауырларымызды бейімдеу бойынша мемлекеттік бағдарлама әзірленіп жатыр .,audio2/7909.wav
Қазіргі таңда осы Борнмут университетінде білім алудамын .,audio2/7910.wav
Әрі олардың орны сақталады .,audio2/7911.wav
Қазір салмақты халықаралық ұйым ретінде жұмыс жасап жатыр .,audio2/7912.wav
"Екінші деңгейлі банктердегі есепшотына , жылжымалы және жылжымайтын мүлкіне тыйым салынады .",audio2/7913.wav
Олардың барлығында судың таза екені анықталды .,audio2/7914.wav
Бірақ бұл жоспар әлі бекітілген жоқ .,audio2/7915.wav
"Сонымен қатар біз ( іі ) жекеменшік әріптестік , серіктестік негізінде де .",audio2/7916.wav
Қалаға тиіп тұрған Теміржолшылар кенті даму үстінде .,audio2/7917.wav
"Сынақтан сүрініп жатқандар көп , ол дегеніміз осы , ( ы ) біріншіден осы .",audio2/7918.wav
"Қытай болса , небәрі бір бүтін оннан екі пайыз өсім көрсетуі ықтимал .",audio2/7919.wav
Өскемен қалалық мәслихатының депутаты Майраш Екібасова қазір қатерлі ісіктен емделіп жүр .,audio2/7920.wav
Әлеуметтік маңызы бар тауарлардың дені — қазақстандық өнімдер .,audio2/7921.wav
Келушілердің көбін Ботай қонысы қызықтырды .,audio2/7922.wav
Тереңдетілген білім нәрімен сусындатқаннан кейін де ізденіс үстінде болуы шарт .,audio2/7923.wav
"Он жетінші жылдағыдан жүз жиырма тоғыз бүтін оннан сегіз процентке артық өндірілген , яғни төрт миллион тонна .",audio2/7924.wav
Бүгін ел үшін ерекше күн .,audio2/7925.wav
Басында интернет жақсы болып көрінеді .,audio2/7926.wav
"Дүрмекке ермей , атаққа көнбей көреген басшымыз табанды еңбегімен біздің де алар асуымыздың бар екенін көрсетті .",audio2/7927.wav
Біздің жаңағы аймаққа бұл өсірілмейтін балықтар деп айтуға болады .,audio2/7928.wav
"Кассаға бас сұғып , билет сұрасаңыз , « жоқ » деген жауап жиі естіледі .",audio2/7929.wav
Мемлекет басшысының жарлығымен Болат Жұмабекұлы Бақауов Павлодар облысының әкімі қызметінен босатылды .,audio2/7930.wav
"Асығымыз қалай түседі , солай болады .",audio2/7931.wav
